Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
18252,"City of Sturgis",26000,Michigan,220491,39,14725,"PJM Interconnection, LLC",PJM
18260,"Surprise Valley Electrification",6000,California,97987,37,14378,"PacifiCorp - West",PACW
18260,"Surprise Valley Electrification",32000,Nevada,102,37,14378,"PacifiCorp - West",PACW
18260,"Surprise Valley Electrification",41000,Oregon,37041,37,14378,"PacifiCorp - West",PACW
18273,"City of Sullivan - (MO)",29000,Missouri,117785,1,924,"Associated Electric Cooperative, Inc.",AECI
18280,"Sulphur Springs Valley E C Inc",4000,Arizona,834248,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
18304,"Sumter Electric Coop, Inc",12000,Florida,3415867,46,21554,"Seminole Electric Cooperative",SEC
18305,"Sumter Electric Member Corp",13000,Georgia,362468,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18312,"Sun Prairie Utilities",55000,Wisconsin,292186,28,56669,"Midcontinent Independent System Operator",MISO
18316,"Sumner-Cowley Elec Coop, Inc",20000,Kansas,77632,51,59504,"Southwest Power Pool",SWPP
18330,"City of Superior - (NE)",31000,Nebraska,24399,51,59504,"Southwest Power Pool",SWPP
18336,"Superior Water and Light Co",55000,Wisconsin,801642,28,56669,"Midcontinent Independent System Operator",MISO
18339,"Surry-Yadkin Elec Member Corp",37000,North Carolina,383928,12,5416,"Duke Energy Carolinas",DUK
18360,"Suwannee Valley Elec Coop Inc",12000,Florida,551500,46,21554,"Seminole Electric Cooperative",SEC
18371,"Village of Swanton - (VT)",50000,Vermont,54620,24,13434,"ISO New England Inc.",ISNE
18383,"Taylor Electric Coop - (WI)",55000,Wisconsin,69771,28,56669,"Midcontinent Independent System Operator",MISO
18384,"City of Sweetwater",47000,Tennessee,249489,57,18642,"Tennessee Valley Authority",TVA
18395,"Sylacauga Utilities Board",1000,Alabama,199955,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18397,"City of Sylvania - (GA)",13000,Georgia,707634,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18401,"Sun River Electric Coop, Inc",30000,Montana,90175,60,19610,"Western Area Power Administration - UGP West",WAUW
18408,"City of Syracuse - (NE)",31000,Nebraska,19523,51,59504,"Southwest Power Pool",SWPP
18429,"City of Tacoma - (WA)",53000,Washington,4617233,56,18429,"City of Tacoma",TPWR
18433,"Tahlequah Public Works Authority",40000,Oklahoma,187834,51,59504,"Southwest Power Pool",SWPP
18445,"City of Tallahassee - (FL)",12000,Florida,2674812,52,18445,"City of Tallahassee",TAL
18446,"T I P Rural Electric Coop",19000,Iowa,157416,28,56669,"Midcontinent Independent System Operator",MISO
18447,"Tallahatchie Valley E P A",28000,Mississippi,670266,57,18642,"Tennessee Valley Authority",TVA
18448,"Tanner Electric Coop",53000,Washington,90680,42,15500,"Puget Sound Energy Inc.",PSEI
18449,"Talquin Electric Coop, Inc",12000,Florida,988881,46,21554,"Seminole Electric Cooperative",SEC
18454,"Tampa Electric Co",12000,Florida,19631464,53,18454,"Tampa Electric Company",TEC
18466,"Town of Tarboro - (NC)",37000,North Carolina,224139,10,3046,"Duke Energy Progress East",CPLE
18472,"City of Tarrant",1000,Alabama,65940,57,18642,"Tennessee Valley Authority",TVA
18476,"Tara Energy, LLC",48000,Texas,1990776,14,5723,"Electric Reliability Council of Texas",ERCO
18488,"City of Taunton",25000,Massachusetts,651645,24,13434,"ISO New England Inc.",ISNE
18498,"Taylor County Rural E C C",21000,Kentucky,583970,39,14725,"PJM Interconnection, LLC",PJM
18499,"Three Notch Elec Member Corp",13000,Georgia,205233,47,29304,"Southeastern Power Administration",SEPA
18525,"City of Tecumseh",31000,Nebraska,26742,51,59504,"Southwest Power Pool",SWPP
18538,"City of Tell City - (IN)",18000,Indiana,192149,28,56669,"Midcontinent Independent System Operator",MISO
18642,"Tennessee Valley Authority",1000,Alabama,5421014,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",21000,Kentucky,3268908,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",28000,Mississippi,4758364,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",37000,North Carolina,4473,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",47000,Tennessee,6029809,57,18642,"Tennessee Valley Authority",TVA
18643,"Tennessee Valley Electric Coop",47000,Tennessee,398279,57,18642,"Tennessee Valley Authority",TVA
18820,"City of Thief River Falls",27000,Minnesota,137938,28,56669,"Midcontinent Independent System Operator",MISO
18847,"City of Thomaston - (GA)",13000,Georgia,127929,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18848,"City of Thomasville - (GA)",13000,Georgia,484303,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18895,"Thumb Electric Coop of Mich",26000,Michigan,175052,28,56669,"Midcontinent Independent System Operator",MISO
18917,"Tillamook Peoples Utility Dist",41000,Oregon,469888,6,1738,"Bonneville Power Administration - Transmission",BPAT
18940,"Tipmont Rural Elec Member Corp",18000,Indiana,552300,28,56669,"Midcontinent Independent System Operator",MISO
18941,"City of Tipp City - (OH)",39000,Ohio,172030,39,14725,"PJM Interconnection, LLC",PJM
18942,"Tipton Municipal Electric Util",18000,Indiana,144416,28,56669,"Midcontinent Independent System Operator",MISO
18943,"Tippah Electric Power Assn",28000,Mississippi,346281,57,18642,"Tennessee Valley Authority",TVA
18947,"City of Tipton - (IA)",19000,Iowa,34355,28,56669,"Midcontinent Independent System Operator",MISO
18951,"Tishomingo County E P A",28000,Mississippi,290848,57,18642,"Tennessee Valley Authority",TVA
18955,"Tri-County Electric Coop, Inc",17000,Illinois,410955,28,56669,"Midcontinent Independent System Operator",MISO
18956,"Tri-County Elec Member Corp",13000,Georgia,382722,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18957,"Tri-County Elec Member Corp",37000,North Carolina,559421,10,3046,"Duke Energy Progress East",CPLE
18961,"Twin County Electric Pwr Assn",28000,Mississippi,212143,28,56669,"Midcontinent Independent System Operator",MISO
18962,"Twin Valley Electric Coop Inc",20000,Kansas,35677,51,59504,"Southwest Power Pool",SWPP
18976,"Trinity Valley Elec Coop Inc",48000,Texas,1381953,14,5723,"Electric Reliability Council of Texas",ERCO
18995,"Tenaska Power Services",10000,Delaware,19253,39,14725,"PJM Interconnection, LLC",PJM
18995,"Tenaska Power Services",30000,Montana,478403,33,12825,"NorthWestern Energy - Montana",NWMT
18995,"Tenaska Power Services",32000,Nevada,1593484,31,13407,"Nevada Power Company",NEVP
18995,"Tenaska Power Services",48000,Texas,844131,14,5723,"Electric Reliability Council of Texas",ERCO
18997,"The Toledo Edison Co",39000,Ohio,1053942,39,14725,"PJM Interconnection, LLC",PJM
18997,"The Toledo Edison Co",39000,Ohio,9543442,39,14725,"PJM Interconnection, LLC",PJM
19007,"Tombigbee Electric Power Assn",28000,Mississippi,1147183,57,18642,"Tennessee Valley Authority",TVA
19022,"Tongue River Electric Coop Inc",30000,Montana,99260,33,12825,"NorthWestern Energy - Montana",NWMT
19027,"Tombigbee Electric Coop, Inc",1000,Alabama,121123,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19032,"City of Torrington - (WY)",56000,Wyoming,92059,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19060,"Traverse Electric Coop, Inc",27000,Minnesota,65835,51,59504,"Southwest Power Pool",SWPP
19060,"Traverse Electric Coop, Inc",38000,North Dakota,632,51,59504,"Southwest Power Pool",SWPP
19060,"Traverse Electric Coop, Inc",46000,South Dakota,42108,51,59504,"Southwest Power Pool",SWPP
19107,"ENGIE Resources LLC",9000,Connecticut,828624,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",11000,District of Columbia,103647,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",10000,Delaware,167321,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",17000,Illinois,3149194,28,56669,"Midcontinent Independent System Operator",MISO
19107,"ENGIE Resources LLC",25000,Massachusetts,2382678,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",24000,Maryland,861438,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",23000,Maine,258409,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",33000,New Hampshire,239936,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",34000,New Jersey,2258309,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",36000,New York,5019947,34,13501,"New York Independent System Operator",NYIS
19107,"ENGIE Resources LLC",39000,Ohio,7189820,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",42000,Pennsylvania,4446022,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",44000,Rhode Island,300653,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",48000,Texas,10829521,14,5723,"Electric Reliability Council of Texas",ERCO
19108,"Tideland Electric Member Corp",37000,North Carolina,361786,39,14725,"PJM Interconnection, LLC",PJM
19119,"TransCanada Power Marketing, Ltd.",9000,Connecticut,190790,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",25000,Massachusetts,752338,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",23000,Maine,27315,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",33000,New Hampshire,76867,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",36000,New York,132323,34,13501,"New York Independent System Operator",NYIS
19119,"TransCanada Power Marketing, Ltd.",44000,Rhode Island,38505,24,13434,"ISO New England Inc.",ISNE
19125,"City of Traverse City - (MI)",26000,Michigan,341483,28,56669,"Midcontinent Independent System Operator",MISO
19126,"TriEagle Energy, L.P.",34000,New Jersey,691321,39,14725,"PJM Interconnection, LLC",PJM
19126,"TriEagle Energy, L.P.",42000,Pennsylvania,999406,39,14725,"PJM Interconnection, LLC",PJM
19126,"TriEagle Energy, L.P.",48000,Texas,1898628,14,5723,"Electric Reliability Council of Texas",ERCO
19149,"City of Trenton - (TN)",47000,Tennessee,72265,57,18642,"Tennessee Valley Authority",TVA
19150,"Trenton Municipal Utilities - (MO)",29000,Missouri,76990,51,59504,"Southwest Power Pool",SWPP
19154,"Tri-State Electric Member Corp",13000,Georgia,231293,57,18642,"Tennessee Valley Authority",TVA
19154,"Tri-State Electric Member Corp",37000,North Carolina,14587,57,18642,"Tennessee Valley Authority",TVA
19154,"Tri-State Electric Member Corp",47000,Tennessee,48347,57,18642,"Tennessee Valley Authority",TVA
19156,"Powder River Energy Corp",30000,Montana,106365,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19156,"Powder River Energy Corp",56000,Wyoming,2070790,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19157,"MiEnergy Cooperative",19000,Iowa,228439,28,56669,"Midcontinent Independent System Operator",MISO
19157,"MiEnergy Cooperative",27000,Minnesota,330214,28,56669,"Midcontinent Independent System Operator",MISO
19158,"Tri-County Electric Coop Assn",29000,Missouri,102251,1,924,"Associated Electric Cooperative, Inc.",AECI
19159,"Tri-County Electric Coop, Inc",48000,Texas,3003265,14,5723,"Electric Reliability Council of Texas",ERCO
19160,"Tri-County Electric Coop, Inc",8000,Colorado,191,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",20000,Kansas,21149,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",35000,New Mexico,32,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",40000,Oklahoma,860176,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",48000,Texas,24718,51,59504,"Southwest Power Pool",SWPP
19161,"Tri-County Electric Coop, Inc",12000,Florida,314885,46,21554,"Seminole Electric Cooperative",SEC
19162,"Tri-County Elec Member Corp",21000,Kentucky,744118,57,18642,"Tennessee Valley Authority",TVA
19162,"Tri-County Elec Member Corp",47000,Tennessee,571667,57,18642,"Tennessee Valley Authority",TVA
19189,"Trico Electric Cooperative Inc",4000,Arizona,718104,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
19219,"Diverse Power Incorporated",1000,Alabama,9474,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19219,"Diverse Power Incorporated",13000,Georgia,700876,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19225,"City of Troy - (AL)",1000,Alabama,405227,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19229,"Truckee Donner P U D",6000,California,151943,31,13407,"Nevada Power Company",NEVP
19266,"Tullahoma Board-Public Utils",47000,Tennessee,297140,57,18642,"Tennessee Valley Authority",TVA
19273,"City of Tupelo - (MS)",28000,Mississippi,631706,57,18642,"Tennessee Valley Authority",TVA
19277,"TDX North Slope Generating Co",2000,Alaska,57320,29,-9999,"Missing",NA
19281,"Turlock Irrigation District",6000,California,2039589,55,19281,"Turlock Irrigation District",TIDC
19293,"Southeastern Electric Coop Inc - (SD)",46000,South Dakota,707453,51,59504,"Southwest Power Pool",SWPP
19307,"City of Tuscumbia",1000,Alabama,100057,57,18642,"Tennessee Valley Authority",TVA
19308,"City of Tuskegee",1000,Alabama,158548,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19324,"Two Rivers Water & Light",55000,Wisconsin,81222,28,56669,"Midcontinent Independent System Operator",MISO
19325,"Umatilla Electric Coop Assn",41000,Oregon,2532517,6,1738,"Bonneville Power Administration - Transmission",BPAT
19327,"TXU Energy Retail Co, LLC",48000,Texas,41450017,14,5723,"Electric Reliability Council of Texas",ERCO
19390,"UGI Utilities, Inc",42000,Pennsylvania,762873,39,14725,"PJM Interconnection, LLC",PJM
19390,"UGI Utilities, Inc",42000,Pennsylvania,245276,39,14725,"PJM Interconnection, LLC",PJM
19396,"Tri-County Electric Coop",26000,Michigan,355473,28,56669,"Midcontinent Independent System Operator",MISO
19397,"City of Ukiah - (CA)",6000,California,105987,9,2775,"California Independent System Operator",CISO
19430,"City of Union City",47000,Tennessee,300822,57,18642,"Tennessee Valley Authority",TVA
19431,"City of Union - (SC)",45000,South Carolina,130481,12,5416,"Duke Energy Carolinas",DUK
19435,"Union Electric Membership Corp - (NC)",37000,North Carolina,1392458,12,5416,"Duke Energy Carolinas",DUK
19436,"Union Electric Co - (MO)",29000,Missouri,33699583,28,56669,"Midcontinent Independent System Operator",MISO
19437,"Western Iowa Power Coop",19000,Iowa,103192,51,59504,"Southwest Power Pool",SWPP
19445,"Southern Indiana R E C, Inc",18000,Indiana,463702,28,56669,"Midcontinent Independent System Operator",MISO
19446,"Duke Energy Kentucky",21000,Kentucky,4133607,39,14725,"PJM Interconnection, LLC",PJM
19454,"City of Unalaska - (AK)",2000,Alaska,53625,29,-9999,"Missing",NA
19490,"United Electric Coop Service Inc - (TX)",48000,Texas,2387607,14,5723,"Electric Reliability Council of Texas",ERCO
19493,"Union County Electric Coop Inc",46000,South Dakota,33487,51,59504,"Southwest Power Pool",SWPP
19497,"United Illuminating Co",9000,Connecticut,1904360,24,13434,"ISO New England Inc.",ISNE
19497,"United Illuminating Co",9000,Connecticut,3286921,24,13434,"ISO New England Inc.",ISNE
19499,"United Power, Inc",8000,Colorado,2447189,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19501,"Union Rural Electric Coop, Inc",39000,Ohio,547554,39,14725,"PJM Interconnection, LLC",PJM
19502,"United Electric Co-op, Inc - (ID)",16000,Idaho,298313,6,1738,"Bonneville Power Administration - Transmission",BPAT
19545,"Black Hills Power, Inc. d/b/a",30000,Montana,116928,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19545,"Black Hills Power, Inc. d/b/a",46000,South Dakota,1452029,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19545,"Black Hills Power, Inc. d/b/a",56000,Wyoming,168665,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19547,"Hawaiian Electric Co Inc",15000,Hawaii,6525670,20,19547,"Hawaiian Electric Company, Inc.",HECO
19558,"Homer Electric Assn Inc",2000,Alaska,452198,29,-9999,"Missing",NA
19574,"Upper Cumberland E M C",47000,Tennessee,1103329,57,18642,"Tennessee Valley Authority",TVA
19578,"Upper Peninsula Power Company",26000,Michigan,728281,28,56669,"Midcontinent Independent System Operator",MISO
19578,"Upper Peninsula Power Company",26000,Michigan,81269,28,56669,"Midcontinent Independent System Operator",MISO
19579,"Upshur Rural Elec Coop Corp",48000,Texas,897504,51,59504,"Southwest Power Pool",SWPP
19581,"Upson Elec Member Corp",13000,Georgia,133741,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19603,"USBIA-Mission Valley Power",30000,Montana,380185,33,12825,"NorthWestern Energy - Montana",NWMT
19604,"USBIA-San Carlos Project",4000,Arizona,248496,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
19667,"Utilities Dist-Western IN REMC",18000,Indiana,329204,28,56669,"Midcontinent Independent System Operator",MISO
19677,"City of Valentine - (NE)",31000,Nebraska,49219,51,59504,"Southwest Power Pool",SWPP
19687,"City of Valley City",38000,North Dakota,113047,51,59504,"Southwest Power Pool",SWPP
19728,"UNS Electric, Inc",4000,Arizona,1700252,54,24211,"Tucson Electric Power Company",TEPC
19784,"Vera Irrigation District #15",53000,Washington,220910,6,1738,"Bonneville Power Administration - Transmission",BPAT
19785,"Verdigris Valley Elec Coop Inc",40000,Oklahoma,688195,1,924,"Associated Electric Cooperative, Inc.",AECI
19788,"City of Vermillion - (SD)",46000,South Dakota,68685,51,59504,"Southwest Power Pool",SWPP
19790,"Verendrye Electric Coop Inc",38000,North Dakota,594953,28,56669,"Midcontinent Independent System Operator",MISO
19791,"Vermont Electric Cooperative, Inc",50000,Vermont,459615,24,13434,"ISO New England Inc.",ISNE
19798,"City of Vernon",6000,California,1081457,9,2775,"California Independent System Operator",CISO
19804,"City of Vero Beach - (FL)",12000,Florida,725932,15,14610,"Florida Municipal Power Pool",FMPP
19806,"Victoria Electric Coop, Inc",48000,Texas,553449,14,5723,"Electric Reliability Council of Texas",ERCO
19813,"Vernon Electric Coop",55000,Wisconsin,154755,28,56669,"Midcontinent Independent System Operator",MISO
19820,"Victory Electric Coop Assn Inc",20000,Kansas,709574,51,59504,"Southwest Power Pool",SWPP
19840,"Valley Electric Assn, Inc",6000,California,9766,31,13407,"Nevada Power Company",NEVP
19840,"Valley Electric Assn, Inc",32000,Nevada,550083,31,13407,"Nevada Power Company",NEVP
19856,"City of Vineland - (NJ)",34000,New Jersey,654285,39,14725,"PJM Interconnection, LLC",PJM
19865,"City of Vinton - (IA)",19000,Iowa,40117,28,56669,"Midcontinent Independent System Operator",MISO
19869,"Vinton Public Power Authority",22000,Louisiana,2667227,28,56669,"Midcontinent Independent System Operator",MISO
19876,"Virginia Electric & Power Co",37000,North Carolina,4400786,39,14725,"PJM Interconnection, LLC",PJM
19876,"Virginia Electric & Power Co",51000,Virginia,80672908,39,14725,"PJM Interconnection, LLC",PJM
19876,"Virginia Electric & Power Co",51000,Virginia,312502,39,14725,"PJM Interconnection, LLC",PJM
19882,"Virginia Tech Electric Service",51000,Virginia,350941,39,14725,"PJM Interconnection, LLC",PJM
19883,"City of Virginia - (MN)",27000,Minnesota,105623,28,56669,"Midcontinent Independent System Operator",MISO
19896,"City of Volga - (SD)",46000,South Dakota,54979,51,59504,"Southwest Power Pool",SWPP
19898,"Volunteer Electric Coop",47000,Tennessee,2374574,57,18642,"Tennessee Valley Authority",TVA
19947,"City of Wadena - (MN)",27000,Minnesota,71368,28,56669,"Midcontinent Independent System Operator",MISO
19951,"City of Wadsworth - (OH)",39000,Ohio,291366,39,14725,"PJM Interconnection, LLC",PJM
19968,"City of Wahoo - (NE)",31000,Nebraska,72026,51,59504,"Southwest Power Pool",SWPP
19974,"Town of Wake Forest - (NC)",37000,North Carolina,161318,10,3046,"Duke Energy Progress East",CPLE
19979,"Town of Wakefield - (MA)",25000,Massachusetts,182079,24,13434,"ISO New England Inc.",ISNE
19980,"City of Wakefield - (NE)",31000,Nebraska,48483,51,59504,"Southwest Power Pool",SWPP
19981,"Wake Electric Membership Corp",37000,North Carolina,804884,10,3046,"Duke Energy Progress East",CPLE
20038,"Town of Wallingford - (CT)",9000,Connecticut,591865,24,13434,"ISO New England Inc.",ISNE
20065,"Walton Electric Member Corp",13000,Georgia,2635384,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
20069,"City of Wamego - (KS)",20000,Kansas,48397,51,59504,"Southwest Power Pool",SWPP
20077,"City of Wapakoneta - (OH)",39000,Ohio,194050,39,14725,"PJM Interconnection, LLC",PJM
20130,"Warren Rural Elec Coop Corp",21000,Kentucky,2151129,57,18642,"Tennessee Valley Authority",TVA
20134,"City of Warroad",27000,Minnesota,57945,28,56669,"Midcontinent Independent System Operator",MISO
20135,"City of Washington - (UT)",49000,Utah,121986,36,14379,"PacifiCorp - East",PACE
20136,"City of Waseca - (MN)",27000,Minnesota,59380,28,56669,"Midcontinent Independent System Operator",MISO
20138,"Wasco Electric Coop, Inc",41000,Oregon,106704,6,1738,"Bonneville Power Administration - Transmission",BPAT
20139,"City of Washington - (IN)",18000,Indiana,185510,39,14725,"PJM Interconnection, LLC",PJM
20140,"City of Washington - (GA)",13000,Georgia,83081,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
20142,"City of Washington - (NC)",37000,North Carolina,284800,10,3046,"Duke Energy Progress East",CPLE
20146,"Washington Elec Member Corp",13000,Georgia,378414,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
20150,"Washington Electric Coop - (OH)",39000,Ohio,114966,39,14725,"PJM Interconnection, LLC",PJM
20151,"Washington Electric Coop - (VT)",50000,Vermont,70494,24,13434,"ISO New England Inc.",ISNE
20163,"Wagoner Public Works Authority",40000,Oklahoma,75656,51,59504,"Southwest Power Pool",SWPP
20169,"Avista Corp",16000,Idaho,2978419,3,20169,"Avista Corporation",AVA
20169,"Avista Corp",30000,Montana,1058,3,20169,"Avista Corporation",AVA
20169,"Avista Corp",53000,Washington,5608063,3,20169,"Avista Corporation",AVA
20176,"City of Water Valley - (MS)",28000,Mississippi,71273,57,18642,"Tennessee Valley Authority",TVA
20182,"Waterloo Light & Water Comm",55000,Wisconsin,36980,28,56669,"Midcontinent Independent System Operator",MISO
20187,"Watertown Municipal Utilities",46000,South Dakota,386056,51,59504,"Southwest Power Pool",SWPP
20211,"Village of Waunakee - (WI)",55000,Wisconsin,122230,28,56669,"Midcontinent Independent System Operator",MISO
20213,"Waupun Utilities",55000,Wisconsin,107318,28,56669,"Midcontinent Independent System Operator",MISO
20214,"Waverly Municipal Elec Utility",19000,Iowa,142931,28,56669,"Midcontinent Independent System Operator",MISO
20216,"Whitewater Valley Rural EMC",18000,Indiana,237175,28,56669,"Midcontinent Independent System Operator",MISO
20219,"City of Wayne",31000,Nebraska,66548,51,59504,"Southwest Power Pool",SWPP
20222,"Wayne-White Counties Elec Coop",17000,Illinois,408331,28,56669,"Midcontinent Independent System Operator",MISO
20228,"Weakley County Mun Elec Sys",47000,Tennessee,482397,57,18642,"Tennessee Valley Authority",TVA
20230,"Weatherford Mun Utility System",48000,Texas,435378,14,5723,"Electric Reliability Council of Texas",ERCO
20259,"City of Webster City - (IA)",19000,Iowa,101873,28,56669,"Midcontinent Independent System Operator",MISO
20310,"Town of Wellesley - (MA)",25000,Massachusetts,252482,24,13434,"ISO New England Inc.",ISNE
20310,"Town of Wellesley - (MA)",25000,Massachusetts,532,24,13434,"ISO New England Inc.",ISNE
20315,"City of Wellington - (KS)",20000,Kansas,104996,51,59504,"Southwest Power Pool",SWPP
20318,"Webster Electric Coop",29000,Missouri,384763,1,924,"Associated Electric Cooperative, Inc.",AECI
20332,"Wells Rural Electric Co",32000,Nevada,756803,31,13407,"Nevada Power Company",NEVP
20332,"Wells Rural Electric Co",49000,Utah,35159,31,13407,"Nevada Power Company",NEVP
20334,"Wellsborough Electric Co",42000,Pennsylvania,106053,39,14725,"PJM Interconnection, LLC",PJM
20334,"Wellsborough Electric Co",42000,Pennsylvania,28121,39,14725,"PJM Interconnection, LLC",PJM
20363,"West Central Electric Coop Inc - (MO)",29000,Missouri,282226,1,924,"Associated Electric Cooperative, Inc.",AECI
20368,"West Central Electric Coop Inc - (SD)",46000,South Dakota,132985,51,59504,"Southwest Power Pool",SWPP
20371,"West Florida El Coop Assn, Inc",12000,Florida,495256,61,189,"PowerSouth Energy Cooperative",AEC
20377,"West Kentucky Rural E C C",21000,Kentucky,722632,57,18642,"Tennessee Valley Authority",TVA
20380,"City of West Liberty - (IA)",19000,Iowa,51801,28,56669,"Midcontinent Independent System Operator",MISO
20382,"City of West Memphis - (AR)",5000,Arkansas,378298,1,924,"Associated Electric Cooperative, Inc.",AECI
20387,"West Penn Power Company",42000,Pennsylvania,7132521,39,14725,"PJM Interconnection, LLC",PJM
20387,"West Penn Power Company",42000,Pennsylvania,13417783,39,14725,"PJM Interconnection, LLC",PJM
20392,"City of West Plains - (MO)",29000,Missouri,183292,51,59504,"Southwest Power Pool",SWPP
20394,"City of West Point - (MS)",28000,Mississippi,84495,57,18642,"Tennessee Valley Authority",TVA
20397,"City of West Point - (NE)",31000,Nebraska,53108,51,59504,"Southwest Power Pool",SWPP
20401,"West River Electric Assn Inc",46000,South Dakota,303668,51,59504,"Southwest Power Pool",SWPP
20413,"Mountrail-Williams Elec Coop",38000,North Dakota,2280319,51,59504,"Southwest Power Pool",SWPP
20422,"Whetstone Valley Elec Coop Inc",46000,South Dakota,100417,51,59504,"Southwest Power Pool",SWPP
20434,"City of Westby",55000,Wisconsin,25148,28,56669,"Midcontinent Independent System Operator",MISO
20456,"Twin Valleys Public Power Dist",31000,Nebraska,92567,51,59504,"Southwest Power Pool",SWPP
20472,"Wharton County Elec Coop, Inc",48000,Texas,233022,14,5723,"Electric Reliability Council of Texas",ERCO
20476,"Western Coop Electric Assn Inc",20000,Kansas,375044,51,59504,"Southwest Power Pool",SWPP
20477,"City of Westerville - (OH)",39000,Ohio,485440,39,14725,"PJM Interconnection, LLC",PJM
20481,"City of Westfield - (MA)",25000,Massachusetts,370315,24,13434,"ISO New England Inc.",ISNE
20509,"Wheat Belt Public Power Dist",31000,Nebraska,150186,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
20510,"Wheatland Electric Coop, Inc",8000,Colorado,1961,51,59504,"Southwest Power Pool",SWPP
20510,"Wheatland Electric Coop, Inc",20000,Kansas,799440,51,59504,"Southwest Power Pool",SWPP
20521,"Wheeling Power Co",54000,West Virginia,4351025,39,14725,"PJM Interconnection, LLC",PJM
20574,"White River Valley El Coop Inc",29000,Missouri,787048,1,924,"Associated Electric Cooperative, Inc.",AECI
20576,"White River Electric Assn, Inc",8000,Colorado,824957,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
20583,"Whitehall Electric Utility",55000,Wisconsin,35788,28,56669,"Midcontinent Independent System Operator",MISO
20603,"Northeastern Rural E M C",18000,Indiana,1706357,39,14725,"PJM Interconnection, LLC",PJM
20639,"Wild Rice Electric Coop, Inc",27000,Minnesota,272934,28,56669,"Midcontinent Independent System Operator",MISO
20659,"WGL Energy Services, Inc.",11000,District of Columbia,1002268,39,14725,"PJM Interconnection, LLC",PJM
20659,"WGL Energy Services, Inc.",10000,Delaware,176720,39,14725,"PJM Interconnection, LLC",PJM
20659,"WGL Energy Services, Inc.",24000,Maryland,6412841,39,14725,"PJM Interconnection, LLC",PJM
20659,"WGL Energy Services, Inc.",42000,Pennsylvania,2739160,39,14725,"PJM Interconnection, LLC",PJM
