Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
13825,"Norwalk Third Taxing District",9000,Connecticut,60342,24,13434,"ISO New England Inc.",ISNE
13826,"City of Norway",26000,Michigan,23922,28,56669,"Midcontinent Independent System Operator",MISO
13830,"Nueces Electric Cooperative",48000,Texas,1121885,14,5723,"Electric Reliability Council of Texas",ERCO
13831,"City of Norwich - (CT)",9000,Connecticut,315551,24,13434,"ISO New England Inc.",ISNE
13838,"Northfork Electric Coop, Inc",40000,Oklahoma,212830,51,59504,"Southwest Power Pool",SWPP
13839,"City of Norwood - (MA)",25000,Massachusetts,317309,24,13434,"ISO New England Inc.",ISNE
13853,"Oahe Electric Coop Inc",46000,South Dakota,89571,51,59504,"Southwest Power Pool",SWPP
13933,"City of Oak Ridge",47000,Tennessee,510003,57,18642,"Tennessee Valley Authority",TVA
13934,"Ocmulgee Electric Member Corp",13000,Georgia,194311,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
13936,"Oakdale Electric Coop",55000,Wisconsin,308494,28,56669,"Midcontinent Independent System Operator",MISO
13949,"City of Oberlin - (OH)",39000,Ohio,98452,39,14725,"PJM Interconnection, LLC",PJM
13955,"City of Ocala",12000,Florida,1300542,15,14610,"Florida Municipal Power Pool",FMPP
13962,"Oconee Electric Member Corp",13000,Georgia,269441,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
13963,"Oconomowoc Utilities",55000,Wisconsin,229845,28,56669,"Midcontinent Independent System Operator",MISO
13964,"Oconto Electric Cooperative",55000,Wisconsin,109500,28,56669,"Midcontinent Independent System Operator",MISO
13965,"Oconto Falls Water & Light Comm",55000,Wisconsin,26363,28,56669,"Midcontinent Independent System Operator",MISO
13998,"Ohio Edison Co",39000,Ohio,4775375,39,14725,"PJM Interconnection, LLC",PJM
13998,"Ohio Edison Co",39000,Ohio,19451398,39,14725,"PJM Interconnection, LLC",PJM
14006,"Ohio Power Co",39000,Ohio,12320666,39,14725,"PJM Interconnection, LLC",PJM
14006,"Ohio Power Co",39000,Ohio,31067966,39,14725,"PJM Interconnection, LLC",PJM
14012,"Ohop Mutual Light Company, Inc",53000,Washington,77024,6,1738,"Bonneville Power Administration - Transmission",BPAT
14015,"Ohio Valley Electric Corp",39000,Ohio,173873,35,14015,"Ohio Valley Electric Corporation",OVEC
14055,"PUD No 1 of Okanogan County",53000,Washington,609385,11,5326,"PUD No. 1 of Douglas County",DOPD
14062,"Oklahoma Electric Coop Inc",40000,Oklahoma,1118024,51,59504,"Southwest Power Pool",SWPP
14063,"Oklahoma Gas & Electric Co",5000,Arkansas,2608379,51,59504,"Southwest Power Pool",SWPP
14063,"Oklahoma Gas & Electric Co",40000,Oklahoma,24194368,51,59504,"Southwest Power Pool",SWPP
14074,"Okanogan County Elec Coop, Inc",53000,Washington,54777,6,1738,"Bonneville Power Administration - Transmission",BPAT
14078,"City of Okolona",28000,Mississippi,90142,57,18642,"Tennessee Valley Authority",TVA
14107,"City of Olivia - (MN)",27000,Minnesota,26890,28,56669,"Midcontinent Independent System Operator",MISO
14109,"Oregon Trail El Cons Coop, Inc",41000,Oregon,648946,6,1738,"Bonneville Power Administration - Transmission",BPAT
14127,"Omaha Public Power District",31000,Nebraska,10664682,51,59504,"Southwest Power Pool",SWPP
14132,"City of Onawa - (IA)",19000,Iowa,30161,28,56669,"Midcontinent Independent System Operator",MISO
14146,"City of Opelika - (AL)",1000,Alabama,400025,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
14154,"Orange & Rockland Utils Inc",36000,New York,1548637,34,13501,"New York Independent System Operator",NYIS
14154,"Orange & Rockland Utils Inc",36000,New York,2532881,34,13501,"New York Independent System Operator",NYIS
14159,"City of Orange City - (IA)",19000,Iowa,86287,28,56669,"Midcontinent Independent System Operator",MISO
14160,"Orange County Rural E M C",18000,Indiana,110801,28,56669,"Midcontinent Independent System Operator",MISO
14164,"City of Orangeburg - (SC)",45000,South Carolina,829715,44,17539,"South Carolina Electric & Gas Company",SCEG
14170,"Orcas Power & Light Coop",53000,Washington,194322,6,1738,"Bonneville Power Administration - Transmission",BPAT
14172,"City of Ord - (NE)",31000,Nebraska,32638,51,59504,"Southwest Power Pool",SWPP
14175,"Tri-County Electric Coop, Inc",45000,South Carolina,301305,43,17543,"South Carolina Public Service Authority",SC
14178,"P K M Electric Coop, Inc",27000,Minnesota,103866,28,56669,"Midcontinent Independent System Operator",MISO
14192,"Osage Valley Elec Coop Assn",29000,Missouri,265498,1,924,"Associated Electric Cooperative, Inc.",AECI
14194,"City of Orrville - (OH)",39000,Ohio,294225,39,14725,"PJM Interconnection, LLC",PJM
14199,"City of Osage City - (KS)",20000,Kansas,32041,51,59504,"Southwest Power Pool",SWPP
14201,"City of Osage - (IA)",19000,Iowa,53158,28,56669,"Midcontinent Independent System Operator",MISO
14202,"Osceola Electric Coop, Inc",19000,Iowa,69173,51,59504,"Southwest Power Pool",SWPP
14203,"City of Osawatomie - (KS)",20000,Kansas,29899,51,59504,"Southwest Power Pool",SWPP
14216,"City of Osceola - (AR)",5000,Arkansas,150855,28,56669,"Midcontinent Independent System Operator",MISO
14224,"Otero County Electric Coop Inc",35000,New Mexico,183981,40,15473,"Public Service Co. of New Mexico",PNM
14229,"City of Ottawa - (KS)",20000,Kansas,144188,51,59504,"Southwest Power Pool",SWPP
14232,"Otter Tail Power Co",27000,Minnesota,2563598,28,56669,"Midcontinent Independent System Operator",MISO
14232,"Otter Tail Power Co",38000,North Dakota,1763535,28,56669,"Midcontinent Independent System Operator",MISO
14232,"Otter Tail Power Co",46000,South Dakota,423289,28,56669,"Midcontinent Independent System Operator",MISO
14238,"Ouachita Electric Coop Corp",5000,Arkansas,207985,28,56669,"Midcontinent Independent System Operator",MISO
14245,"Overton Power District No 5",32000,Nevada,362966,31,13407,"Nevada Power Company",NEVP
14246,"City of Owatonna - (MN)",27000,Minnesota,356176,28,56669,"Midcontinent Independent System Operator",MISO
14251,"Owen Electric Coop Inc",21000,Kentucky,2198467,39,14725,"PJM Interconnection, LLC",PJM
14268,"City of Owensboro - (KY)",21000,Kentucky,821040,27,11249,"Louisville Gas & Electric and Kentucky Utilities",LGEE
14275,"City of Oxford - (MS)",28000,Mississippi,228731,57,18642,"Tennessee Valley Authority",TVA
14285,"Ozark Border Electric Coop",29000,Missouri,690777,1,924,"Associated Electric Cooperative, Inc.",AECI
14288,"Ozark Electric Coop Inc - (MO)",29000,Missouri,495902,1,924,"Associated Electric Cooperative, Inc.",AECI
14289,"Ozarks Electric Coop Corp - (AR)",5000,Arkansas,1164249,51,59504,"Southwest Power Pool",SWPP
14289,"Ozarks Electric Coop Corp - (AR)",40000,Oklahoma,202060,51,59504,"Southwest Power Pool",SWPP
14324,"PUD No 2 of Pacific County",53000,Washington,283479,6,1738,"Bonneville Power Administration - Transmission",BPAT
14328,"Pacific Gas & Electric Co",6000,California,68820761,9,2775,"California Independent System Operator",CISO
14328,"Pacific Gas & Electric Co",6000,California,14569516,9,2775,"California Independent System Operator",CISO
14349,"Avangrid Renewables",41000,Oregon,137210,37,14378,"PacifiCorp - West",PACW
14349,"Avangrid Renewables",53000,Washington,32953,42,15500,"Puget Sound Energy Inc.",PSEI
14354,"PacifiCorp",6000,California,747700,37,14378,"PacifiCorp - West",PACW
14354,"PacifiCorp",16000,Idaho,3510478,36,14379,"PacifiCorp - East",PACE
14354,"PacifiCorp",41000,Oregon,12868974,37,14378,"PacifiCorp - West",PACW
14354,"PacifiCorp",49000,Utah,24019758,36,14379,"PacifiCorp - East",PACE
14354,"PacifiCorp",53000,Washington,3981655,37,14378,"PacifiCorp - West",PACW
14354,"PacifiCorp",56000,Wyoming,9189372,36,14379,"PacifiCorp - East",PACE
14354,"PacifiCorp",41000,Oregon,289867,37,14378,"PacifiCorp - West",PACW
14371,"City of Paducah - (KY)",21000,Kentucky,546664,57,18642,"Tennessee Valley Authority",TVA
14373,"Page Utility Enterprises",4000,Arizona,115191,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
14381,"City of Painesville",39000,Ohio,221164,39,14725,"PJM Interconnection, LLC",PJM
14398,"Palmetto Electric Coop Inc",45000,South Carolina,1471888,43,17543,"South Carolina Public Service Authority",SC
14401,"City of Palo Alto - (CA)",6000,California,914748,9,2775,"California Independent System Operator",CISO
14424,"Panola-Harrison Elec Coop, Inc",22000,Louisiana,160255,51,59504,"Southwest Power Pool",SWPP
14424,"Panola-Harrison Elec Coop, Inc",48000,Texas,176423,51,59504,"Southwest Power Pool",SWPP
14426,"Panhandle Rural El Member Assn",31000,Nebraska,89232,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
14446,"Paragould Light & Water Comm",5000,Arkansas,588283,49,17716,"Southwestern Power Administration",SPA
14455,"City of Paris - (TN)",47000,Tennessee,458581,57,18642,"Tennessee Valley Authority",TVA
14468,"People's Cooperative Services",27000,Minnesota,346442,28,56669,"Midcontinent Independent System Operator",MISO
14471,"Parke County Rural E M C",18000,Indiana,185483,28,56669,"Midcontinent Independent System Operator",MISO
14500,"Park Electric Coop Inc",30000,Montana,167281,33,12825,"NorthWestern Energy - Montana",NWMT
14505,"Parkland Light & Water Company",53000,Washington,109425,6,1738,"Bonneville Power Administration - Transmission",BPAT
14534,"City of Pasadena - (CA)",6000,California,1070941,9,2775,"California Independent System Operator",CISO
14537,"Pascoag Utility District",44000,Rhode Island,56769,24,13434,"ISO New England Inc.",ISNE
14557,"Pee Dee Electric Coop, Inc",45000,South Carolina,661777,43,17543,"South Carolina Public Service Authority",SC
14563,"Pearl River Valley El Pwr Assn",28000,Mississippi,1032938,28,56669,"Midcontinent Independent System Operator",MISO
14582,"City of Pawhuska - (OK)",40000,Oklahoma,39525,51,59504,"Southwest Power Pool",SWPP
14599,"Paulding-Putman Elec Coop, Inc",18000,Indiana,94382,39,14725,"PJM Interconnection, LLC",PJM
14599,"Paulding-Putman Elec Coop, Inc",39000,Ohio,260171,39,14725,"PJM Interconnection, LLC",PJM
14600,"Payson City Corporation",49000,Utah,116655,36,14379,"PacifiCorp - East",PACE
14602,"Pea River Electric Coop",1000,Alabama,302812,61,189,"PowerSouth Energy Cooperative",AEC
14605,"City of Peabody - (MA)",25000,Massachusetts,491947,24,13434,"ISO New England Inc.",ISNE
14606,"Peace River Electric Coop, Inc",12000,Florida,708466,46,21554,"Seminole Electric Cooperative",SEC
14610,"Orlando Utilities Comm",12000,Florida,6598932,15,14610,"Florida Municipal Power Pool",FMPP
14624,"PUD No 2 of Grant County",53000,Washington,4383560,18,14624,"PUD No. 2 of Grant County",GCPD
14626,"Pedernales Electric Coop, Inc",48000,Texas,5559051,14,5723,"Electric Reliability Council of Texas",ERCO
14645,"City of Pella - (IA)",19000,Iowa,186334,28,56669,"Midcontinent Independent System Operator",MISO
14649,"Planters Electric Member Corp",13000,Georgia,280341,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
14653,"PUD No 1 of Pend Oreille County",53000,Washington,944285,3,20169,"Avista Corporation",AVA
14668,"Peninsula Light Company",53000,Washington,564782,6,1738,"Bonneville Power Administration - Transmission",BPAT
14711,"Pennsylvania Electric Co",36000,New York,44144,39,14725,"PJM Interconnection, LLC",PJM
14711,"Pennsylvania Electric Co",42000,Pennsylvania,4078810,39,14725,"PJM Interconnection, LLC",PJM
14711,"Pennsylvania Electric Co",36000,New York,10618,39,14725,"PJM Interconnection, LLC",PJM
14711,"Pennsylvania Electric Co",42000,Pennsylvania,9487863,39,14725,"PJM Interconnection, LLC",PJM
14712,"Pemiscot-Dunklin Elec Coop Inc",29000,Missouri,155897,1,924,"Associated Electric Cooperative, Inc.",AECI
14715,"PPL Electric Utilities Corp",42000,Pennsylvania,8983418,39,14725,"PJM Interconnection, LLC",PJM
14715,"PPL Electric Utilities Corp",42000,Pennsylvania,27653997,39,14725,"PJM Interconnection, LLC",PJM
14716,"Pennsylvania Power Co",42000,Pennsylvania,1702596,39,14725,"PJM Interconnection, LLC",PJM
14716,"Pennsylvania Power Co",42000,Pennsylvania,2912485,39,14725,"PJM Interconnection, LLC",PJM
14717,"Pee Dee Electric Member Corp",37000,North Carolina,376498,10,3046,"Duke Energy Progress East",CPLE
14724,"Pennyrile Rural Electric Coop",21000,Kentucky,1192877,57,18642,"Tennessee Valley Authority",TVA
14775,"People's Electric Cooperative",40000,Oklahoma,581974,51,59504,"Southwest Power Pool",SWPP
14839,"City of Peru - (IN)",18000,Indiana,239066,28,56669,"Midcontinent Independent System Operator",MISO
14840,"City of Peru - (IL)",17000,Illinois,255558,28,56669,"Midcontinent Independent System Operator",MISO
14856,"Petersburg Borough - (AK)",2000,Alaska,48171,29,-9999,"Missing",NA
14857,"Pitt & Greene Elec Member Corp",37000,North Carolina,189284,10,3046,"Duke Energy Progress East",CPLE
14864,"Petit Jean Electric Coop Corp",5000,Arkansas,292912,28,56669,"Midcontinent Independent System Operator",MISO
14867,"City of Petoskey - (MI)",26000,Michigan,102052,28,56669,"Midcontinent Independent System Operator",MISO
14940,"PECO Energy Co",42000,Pennsylvania,11202788,39,14725,"PJM Interconnection, LLC",PJM
14940,"PECO Energy Co",42000,Pennsylvania,26473523,39,14725,"PJM Interconnection, LLC",PJM
14947,"City of Philadelphia - (MS)",28000,Mississippi,123453,57,18642,"Tennessee Valley Authority",TVA
14999,"Pilot Power Group Inc",6000,California,1569656,9,2775,"California Independent System Operator",CISO
15016,"Pickwick Electric Coop",47000,Tennessee,373765,57,18642,"Tennessee Valley Authority",TVA
15023,"Piedmont Electric Member Corp",37000,North Carolina,480916,12,5416,"Duke Energy Carolinas",DUK
15034,"Pierce-Pepin Coop Services",55000,Wisconsin,115788,28,56669,"Midcontinent Independent System Operator",MISO
15039,"City of Pierce - (NE)",31000,Nebraska,20445,51,59504,"Southwest Power Pool",SWPP
15040,"City of Pierre - (SD)",46000,South Dakota,174842,51,59504,"Southwest Power Pool",SWPP
15045,"Pike County Light & Power Co",42000,Pennsylvania,47809,34,13501,"New York Independent System Operator",NYIS
15045,"Pike County Light & Power Co",42000,Pennsylvania,46703,34,13501,"New York Independent System Operator",NYIS
15048,"Electrical Dist No2 Pinal County",4000,Arizona,263763,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
15049,"Electrical Dist No4 Pinal County",4000,Arizona,174879,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
15054,"Pioneer Rural Elec Coop, Inc - (OH)",39000,Ohio,665401,39,14725,"PJM Interconnection, LLC",PJM
15062,"Town of Pineville - (NC)",37000,North Carolina,109808,12,5416,"Duke Energy Carolinas",DUK
15073,"Pioneer Electric Coop, Inc - (KS)",20000,Kansas,836852,51,59504,"Southwest Power Pool",SWPP
15086,"Pioneer Power and Light Co",55000,Wisconsin,16258,28,56669,"Midcontinent Independent System Operator",MISO
15095,"City of Piqua - (OH)",39000,Ohio,309827,39,14725,"PJM Interconnection, LLC",PJM
15138,"Platte-Clay Electric Coop, Inc",29000,Missouri,495671,1,924,"Associated Electric Cooperative, Inc.",AECI
15141,"Plateau Electric Cooperative",47000,Tennessee,304999,57,18642,"Tennessee Valley Authority",TVA
15145,"City of Plattsburgh - (NY)",36000,New York,438231,34,13501,"New York Independent System Operator",NYIS
15159,"City of Plymouth - (WI)",55000,Wisconsin,248155,28,56669,"Midcontinent Independent System Operator",MISO
15175,"Pointe Coupee Elec Member Corp",22000,Louisiana,220601,28,56669,"Midcontinent Independent System Operator",MISO
15188,"Polk County Rural Pub Pwr Dist",31000,Nebraska,95211,51,59504,"Southwest Power Pool",SWPP
15202,"City of Ponca City - (OK)",40000,Oklahoma,338589,51,59504,"Southwest Power Pool",SWPP
15211,"Pontotoc Electric Power Assn",28000,Mississippi,426707,57,18642,"Tennessee Valley Authority",TVA
15229,"City of Poplar Bluff - (MO)",29000,Missouri,355876,49,17716,"Southwestern Power Administration",SPA
15231,"City of Port Angeles - (WA)",53000,Washington,464003,6,1738,"Bonneville Power Administration - Transmission",BPAT
15248,"Portland General Electric Co",41000,Oregon,17248173,38,15248,"Portland General Electric",PGE
15248,"Portland General Electric Co",41000,Oregon,1722248,38,15248,"Portland General Electric",PGE
15257,"Poudre Valley Associated Services, Inc.",8000,Colorado,1215055,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
15263,"The Potomac Edison Company",24000,Maryland,3573556,39,14725,"PJM Interconnection, LLC",PJM
15263,"The Potomac Edison Company",54000,West Virginia,3554966,39,14725,"PJM Interconnection, LLC",PJM
15263,"The Potomac Edison Company",24000,Maryland,3401052,39,14725,"PJM Interconnection, LLC",PJM
15270,"Potomac Electric Power Co",11000,District of Columbia,3047667,39,14725,"PJM Interconnection, LLC",PJM
15270,"Potomac Electric Power Co",24000,Maryland,5978056,39,14725,"PJM Interconnection, LLC",PJM
15270,"Potomac Electric Power Co",11000,District of Columbia,8344116,39,14725,"PJM Interconnection, LLC",PJM
15270,"Potomac Electric Power Co",24000,Maryland,8744454,39,14725,"PJM Interconnection, LLC",PJM
15291,"Prairie Energy Coop",19000,Iowa,275202,51,59504,"Southwest Power Pool",SWPP
15293,"Powell Valley Electric Coop",47000,Tennessee,408752,57,18642,"Tennessee Valley Authority",TVA
15293,"Powell Valley Electric Coop",51000,Virginia,140154,57,18642,"Tennessee Valley Authority",TVA
15296,"New York Power Authority",36000,New York,18035378,34,13501,"New York Independent System Operator",NYIS
15308,"Plumas-Sierra Rural Elec Coop",6000,California,144538,9,2775,"California Independent System Operator",CISO
15308,"Plumas-Sierra Rural Elec Coop",32000,Nevada,4167,9,2775,"California Independent System Operator",CISO
15311,"Prague Public Works Authority",40000,Oklahoma,19848,51,59504,"Southwest Power Pool",SWPP
15312,"Village of Prairie Du Sac - (WI)",55000,Wisconsin,47843,28,56669,"Midcontinent Independent System Operator",MISO
15321,"City of Pratt- (KS)",20000,Kansas,73700,51,59504,"Southwest Power Pool",SWPP
15334,"Prentiss County Elec Pwr Assn",28000,Mississippi,353718,57,18642,"Tennessee Valley Authority",TVA
15340,"Presque Isle Elec & Gas Coop",26000,Michigan,238719,28,56669,"Midcontinent Independent System Operator",MISO
15344,"Polk-Burnett Electric Coop",55000,Wisconsin,222600,28,56669,"Midcontinent Independent System Operator",MISO
15349,"City of Preston",19000,Iowa,7905,28,56669,"Midcontinent Independent System Operator",MISO
15356,"Price Electric Coop Inc",55000,Wisconsin,65426,28,56669,"Midcontinent Independent System Operator",MISO
15386,"City of Princeton - (KY)",21000,Kentucky,111143,27,11249,"Louisville Gas & Electric and Kentucky Utilities",LGEE
15387,"Princeton Public Utils Comm",27000,Minnesota,54114,28,56669,"Midcontinent Independent System Operator",MISO
15388,"City of Princeton - (IL)",17000,Illinois,98935,28,56669,"Midcontinent Independent System Operator",MISO
15410,"Prince George Electric Coop",51000,Virginia,312350,39,14725,"PJM Interconnection, LLC",PJM
15419,"PUD No 3 of Mason County",53000,Washington,598189,6,1738,"Bonneville Power Administration - Transmission",BPAT
15444,"Provo City Corp",49000,Utah,778393,36,14379,"PacifiCorp - East",PACE
15462,"City of Pryor - (OK)",40000,Oklahoma,98158,51,59504,"Southwest Power Pool",SWPP
15466,"Public Service Co of Colorado",8000,Colorado,28800915,41,15466,"Public Service Co. of Colorado",PSCO
15470,"Duke Energy Indiana, LLC",18000,Indiana,28058383,28,56669,"Midcontinent Independent System Operator",MISO
15472,"Public Service Co of NH",33000,New Hampshire,3511686,24,13434,"ISO New England Inc.",ISNE
15472,"Public Service Co of NH",33000,New Hampshire,4353562,24,13434,"ISO New England Inc.",ISNE
15473,"Public Service Co of NM",35000,New Mexico,8951524,40,15473,"Public Service Co. of New Mexico",PNM
15474,"Public Service Co of Oklahoma",40000,Oklahoma,18284543,51,59504,"Southwest Power Pool",SWPP
15477,"Public Service Elec & Gas Co",34000,New Jersey,20942694,39,14725,"PJM Interconnection, LLC",PJM
15477,"Public Service Elec & Gas Co",34000,New Jersey,20642974,39,14725,"PJM Interconnection, LLC",PJM
15500,"Puget Sound Energy Inc",53000,Washington,20448423,42,15500,"Puget Sound Energy Inc.",PSEI
15500,"Puget Sound Energy Inc",53000,Washington,2085574,42,15500,"Puget Sound Energy Inc.",PSEI
15507,"City of Pulaski - (TN)",47000,Tennessee,455850,57,18642,"Tennessee Valley Authority",TVA
15541,"Borough of Quakertown - (PA)",42000,Pennsylvania,91297,39,14725,"PJM Interconnection, LLC",PJM
15566,"City of Quincy - (FL)",12000,Florida,120177,16,6455,"Duke Energy Florida",FPC
15619,"City of Radford - (VA)",51000,Virginia,174066,39,14725,"PJM Interconnection, LLC",PJM
15621,"Radiant Electric Coop, Inc",20000,Kansas,68205,51,59504,"Southwest Power Pool",SWPP
15671,"Randolph Electric Member Corp",37000,North Carolina,512940,10,3046,"Duke Energy Progress East",CPLE
15672,"Ralls County Electric Coop",29000,Missouri,97712,1,924,"Associated Electric Cooperative, Inc.",AECI
15686,"Village of Rantoul - (IL)",17000,Illinois,156574,28,56669,"Midcontinent Independent System Operator",MISO
15700,"Rayle Electric Membership Corp",13000,Georgia,260516,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
15746,"Red River Valley Rrl Elec Assn",40000,Oklahoma,392882,51,59504,"Southwest Power Pool",SWPP
15748,"Town of Reading - (MA)",25000,Massachusetts,667511,24,13434,"ISO New England Inc.",ISNE
15750,"Redwood Electric Coop",27000,Minnesota,129506,28,56669,"Midcontinent Independent System Operator",MISO
15776,"Reedy Creek Improvement Dist",12000,Florida,1159867,16,6455,"Duke Energy Florida",FPC
15783,"City of Redding - (CA)",6000,California,742871,5,16534,"Balancing Authority of Northern California",BANC
15793,"Redwood Falls Public Util Comm",27000,Minnesota,65288,28,56669,"Midcontinent Independent System Operator",MISO
15804,"Reedsburg Utility Comm",55000,Wisconsin,241694,28,56669,"Midcontinent Independent System Operator",MISO
15811,"Rich Mountain Elec Coop, Inc",5000,Arkansas,122319,28,56669,"Midcontinent Independent System Operator",MISO
15811,"Rich Mountain Elec Coop, Inc",40000,Oklahoma,5875,28,56669,"Midcontinent Independent System Operator",MISO
15845,"Renville-Sibley Coop Pwr Assn",27000,Minnesota,190107,28,56669,"Midcontinent Independent System Operator",MISO
15846,"City of Remsen - (IA)",19000,Iowa,16288,28,56669,"Midcontinent Independent System Operator",MISO
15847,"Reliant Energy Retail Services",48000,Texas,39953148,14,5723,"Electric Reliability Council of Texas",ERCO
15860,"City of Rensselaer - (IN)",18000,Indiana,108805,28,56669,"Midcontinent Independent System Operator",MISO
15938,"Rice Lake Utilities",55000,Wisconsin,160381,28,56669,"Midcontinent Independent System Operator",MISO
15978,"City of Richland Center - (WI)",55000,Wisconsin,108664,28,56669,"Midcontinent Independent System Operator",MISO
15979,"City of Richland - (WA)",53000,Washington,880384,6,1738,"Bonneville Power Administration - Transmission",BPAT
15989,"City of Richmond - (IN)",18000,Indiana,887123,39,14725,"PJM Interconnection, LLC",PJM
16057,"Rio Grande Electric Coop, Inc",35000,New Mexico,2223,13,5701,"El Paso Electric Compnay",EPE
16057,"Rio Grande Electric Coop, Inc",48000,Texas,269102,14,5723,"Electric Reliability Council of Texas",ERCO
16060,"Riverland Energy Cooperative",55000,Wisconsin,271704,28,56669,"Midcontinent Independent System Operator",MISO
16063,"Rita Blanca Electric Coop, Inc",48000,Texas,503567,51,59504,"Southwest Power Pool",SWPP
16082,"City of River Falls",55000,Wisconsin,121217,28,56669,"Midcontinent Independent System Operator",MISO
16088,"City of Riverside - (CA)",6000,California,2182811,9,2775,"California Independent System Operator",CISO
16101,"Roanoke Electric Member Corp",37000,North Carolina,279954,39,14725,"PJM Interconnection, LLC",PJM
16146,"Navasota Valley Elec Coop, Inc",48000,Texas,410691,14,5723,"Electric Reliability Council of Texas",ERCO
16164,"Roosevelt Public Power Dist",31000,Nebraska,59072,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
16177,"Robison Energy, LLC",36000,New York,82214,34,13501,"New York Independent System Operator",NYIS
16179,"Rochelle Municipal Utilities",17000,Illinois,334257,39,14725,"PJM Interconnection, LLC",PJM
16181,"Rochester Public Utilities",27000,Minnesota,1210006,28,56669,"Midcontinent Independent System Operator",MISO
16183,"Rochester Gas & Electric Corp",36000,New York,2738708,34,13501,"New York Independent System Operator",NYIS
16183,"Rochester Gas & Electric Corp",36000,New York,4453386,34,13501,"New York Independent System Operator",NYIS
16195,"City of Rock Hill - (SC)",45000,South Carolina,838198,12,5416,"Duke Energy Carolinas",DUK
16196,"Rock Energy Cooperative",17000,Illinois,226442,28,56669,"Midcontinent Independent System Operator",MISO
16196,"Rock Energy Cooperative",55000,Wisconsin,286415,28,56669,"Midcontinent Independent System Operator",MISO
16206,"Rock Rapids Municipal Utility",19000,Iowa,27722,51,59504,"Southwest Power Pool",SWPP
16213,"Rockland Electric Co",34000,New Jersey,982809,39,14725,"PJM Interconnection, LLC",PJM
16213,"Rockland Electric Co",34000,New Jersey,300374,34,13501,"New York Independent System Operator",NYIS
16213,"Rockland Electric Co",34000,New Jersey,318677,39,14725,"PJM Interconnection, LLC",PJM
16217,"Village of Rockville Centre - (NY)",36000,New York,208177,34,13501,"New York Independent System Operator",NYIS
16223,"City of Rockwood - (TN)",47000,Tennessee,312627,57,18642,"Tennessee Valley Authority",TVA
16226,"City of Rocky Mount - (NC)",37000,North Carolina,707390,10,3046,"Duke Energy Progress East",CPLE
16259,"City of Rolla - (MO)",29000,Missouri,281432,28,56669,"Midcontinent Independent System Operator",MISO
16267,"Rolling Hills Electric Coop",20000,Kansas,162524,51,59504,"Southwest Power Pool",SWPP
16284,"Roseau Electric Coop, Inc",27000,Minnesota,151487,28,56669,"Midcontinent Independent System Operator",MISO
16286,"Rosebud Electric Coop Inc",46000,South Dakota,84378,51,59504,"Southwest Power Pool",SWPP
16295,"City of Roseville - (CA)",6000,California,1178968,5,16534,"Balancing Authority of Northern California",BANC
16325,"Village of Rouses Point - (NY)",36000,New York,78054,34,13501,"New York Independent System Operator",NYIS
16368,"Runestone Electric Assn",27000,Minnesota,221539,28,56669,"Midcontinent Independent System Operator",MISO
16382,"Rural Electric Coop, Inc",40000,Oklahoma,393109,51,59504,"Southwest Power Pool",SWPP
16416,"City of Rupert - (ID)",16000,Idaho,77080,6,1738,"Bonneville Power Administration - Transmission",BPAT
16420,"Rural Electric Conven Coop",17000,Illinois,108275,28,56669,"Midcontinent Independent System Operator",MISO
16440,"City of Russell - (KS)",20000,Kansas,107400,51,59504,"Southwest Power Pool",SWPP
16458,"City of Russellville - (AL)",1000,Alabama,140936,57,18642,"Tennessee Valley Authority",TVA
16459,"City of Russellville - (KY)",21000,Kentucky,133201,57,18642,"Tennessee Valley Authority",TVA
16461,"Rusk County Electric Coop, Inc",48000,Texas,649258,51,59504,"Southwest Power Pool",SWPP
16463,"City of Ruston - (LA)",22000,Louisiana,263649,28,56669,"Midcontinent Independent System Operator",MISO
16496,"Rutherford Elec Member Corp",37000,North Carolina,1251793,12,5416,"Duke Energy Carolinas",DUK
16511,"Sac-Osage Electric Coop Inc",29000,Missouri,138868,1,924,"Associated Electric Cooperative, Inc.",AECI
16518,"City of Sabetha - (KS)",20000,Kansas,41338,51,59504,"Southwest Power Pool",SWPP
16534,"Sacramento Municipal Util Dist",6000,California,10421135,5,16534,"Balancing Authority of Northern California",BANC
16549,"City of Salamanca - (NY)",36000,New York,113760,34,13501,"New York Independent System Operator",NYIS
16555,"Salem Electric - (OR)",41000,Oregon,311902,6,1738,"Bonneville Power Administration - Transmission",BPAT
16558,"City of Salem - (VA)",51000,Virginia,352618,39,14725,"PJM Interconnection, LLC",PJM
16561,"City of Sallisaw - (OK)",40000,Oklahoma,108638,51,59504,"Southwest Power Pool",SWPP
