Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
18181,"City of Stoughton - (WI)",55000,Wisconsin,139054,28,56669,"Midcontinent Independent System Operator",MISO
18193,"Strategic Energy LLC",6000,California,3572806,9,2775,"California Independent System Operator",CISO
18193,"Strategic Energy LLC",9000,Connecticut,1937828,24,13434,"ISO New England Inc.",ISNE
18193,"Strategic Energy LLC",11000,District of Columbia,1890533,39,14725,"PJM Interconnection, LLC",PJM
18193,"Strategic Energy LLC",10000,Delaware,591635,39,14725,"PJM Interconnection, LLC",PJM
18193,"Strategic Energy LLC",17000,Illinois,8082472,28,56669,"Midcontinent Independent System Operator",MISO
18193,"Strategic Energy LLC",25000,Massachusetts,4041592,24,13434,"ISO New England Inc.",ISNE
18193,"Strategic Energy LLC",24000,Maryland,4377209,39,14725,"PJM Interconnection, LLC",PJM
18193,"Strategic Energy LLC",23000,Maine,505790,24,13434,"ISO New England Inc.",ISNE
18193,"Strategic Energy LLC",26000,Michigan,1017109,28,56669,"Midcontinent Independent System Operator",MISO
18193,"Strategic Energy LLC",33000,New Hampshire,480560,24,13434,"ISO New England Inc.",ISNE
18193,"Strategic Energy LLC",34000,New Jersey,6733970,39,14725,"PJM Interconnection, LLC",PJM
18193,"Strategic Energy LLC",36000,New York,10224517,34,13501,"New York Independent System Operator",NYIS
18193,"Strategic Energy LLC",39000,Ohio,8918174,39,14725,"PJM Interconnection, LLC",PJM
18193,"Strategic Energy LLC",42000,Pennsylvania,11036742,39,14725,"PJM Interconnection, LLC",PJM
18193,"Strategic Energy LLC",44000,Rhode Island,973175,24,13434,"ISO New England Inc.",ISNE
18193,"Strategic Energy LLC",48000,Texas,10900404,14,5723,"Electric Reliability Council of Texas",ERCO
18199,"Swisher Electric Coop, Inc",48000,Texas,148867,51,59504,"Southwest Power Pool",SWPP
18203,"Tallapoosa River Elec Coop Inc",1000,Alabama,517241,61,189,"PowerSouth Energy Cooperative",AEC
18206,"Strawberry Electric Serv Dist",49000,Utah,55797,36,14379,"PacifiCorp - East",PACE
18249,"City of Sturgeon Bay - (WI)",55000,Wisconsin,147182,28,56669,"Midcontinent Independent System Operator",MISO
18252,"City of Sturgis",26000,Michigan,218963,39,14725,"PJM Interconnection, LLC",PJM
18260,"Surprise Valley Electrification",6000,California,97517,37,14378,"PacifiCorp - West",PACW
18260,"Surprise Valley Electrification",32000,Nevada,97,37,14378,"PacifiCorp - West",PACW
18260,"Surprise Valley Electrification",41000,Oregon,37142,37,14378,"PacifiCorp - West",PACW
18273,"City of Sullivan - (MO)",29000,Missouri,108709,1,924,"Associated Electric Cooperative, Inc.",AECI
18280,"Sulphur Springs Valley E C Inc",4000,Arizona,826539,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
18304,"Sumter Electric Coop, Inc",12000,Florida,3232485,46,21554,"Seminole Electric Cooperative",SEC
18305,"Sumter Electric Member Corp",13000,Georgia,344507,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18312,"Sun Prairie Utilities",55000,Wisconsin,275932,28,56669,"Midcontinent Independent System Operator",MISO
18316,"Sumner-Cowley Elec Coop, Inc",20000,Kansas,73071,51,59504,"Southwest Power Pool",SWPP
18330,"City of Superior - (NE)",31000,Nebraska,23960,51,59504,"Southwest Power Pool",SWPP
18336,"Superior Water, Light and Power Co",55000,Wisconsin,847788,28,56669,"Midcontinent Independent System Operator",MISO
18339,"Surry-Yadkin Elec Member Corp",37000,North Carolina,353253,12,5416,"Duke Energy Carolinas",DUK
18360,"Suwannee Valley Elec Coop Inc",12000,Florida,519391,46,21554,"Seminole Electric Cooperative",SEC
18371,"Village of Swanton - (VT)",50000,Vermont,53000,24,13434,"ISO New England Inc.",ISNE
18383,"Taylor Electric Coop - (WI)",55000,Wisconsin,67509,28,56669,"Midcontinent Independent System Operator",MISO
18384,"City of Sweetwater",47000,Tennessee,230544,57,18642,"Tennessee Valley Authority",TVA
18395,"Sylacauga Utilities Board",1000,Alabama,188756,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18397,"City of Sylvania - (GA)",13000,Georgia,716362,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18401,"Sun River Electric Coop, Inc",30000,Montana,93396,60,19610,"Western Area Power Administration - UGP West",WAUW
18408,"City of Syracuse - (NE)",31000,Nebraska,19200,51,59504,"Southwest Power Pool",SWPP
18429,"City of Tacoma - (WA)",53000,Washington,4745355,56,18429,"City of Tacoma",TPWR
18433,"Tahlequah Public Works Authority",40000,Oklahoma,180469,51,59504,"Southwest Power Pool",SWPP
18445,"City of Tallahassee - (FL)",12000,Florida,2617331,52,18445,"City of Tallahassee",TAL
18446,"T I P Rural Electric Coop",19000,Iowa,149934,28,56669,"Midcontinent Independent System Operator",MISO
18447,"Tallahatchie Valley E P A",28000,Mississippi,636926,57,18642,"Tennessee Valley Authority",TVA
18448,"Tanner Electric Coop",53000,Washington,94298,42,15500,"Puget Sound Energy Inc.",PSEI
18449,"Talquin Electric Coop, Inc",12000,Florida,937675,46,21554,"Seminole Electric Cooperative",SEC
18454,"Tampa Electric Co",12000,Florida,19186517,53,18454,"Tampa Electric Company",TEC
18466,"Town of Tarboro - (NC)",37000,North Carolina,220317,10,3046,"Duke Energy Progress East",CPLE
18472,"City of Tarrant",1000,Alabama,60150,57,18642,"Tennessee Valley Authority",TVA
18476,"Tara Energy, Inc",48000,Texas,1852699,14,5723,"Electric Reliability Council of Texas",ERCO
18488,"City of Taunton",25000,Massachusetts,666904,24,13434,"ISO New England Inc.",ISNE
18498,"Taylor County Rural E C C",21000,Kentucky,534465,39,14725,"PJM Interconnection, LLC",PJM
18499,"Three Notch Elec Member Corp",13000,Georgia,214225,47,29304,"Southeastern Power Administration",SEPA
18525,"City of Tecumseh",31000,Nebraska,24801,51,59504,"Southwest Power Pool",SWPP
18538,"City of Tell City - (IN)",18000,Indiana,191272,28,56669,"Midcontinent Independent System Operator",MISO
18589,"Rayburn Country Elec Coop, Inc",48000,Texas,0,14,5723,"Electric Reliability Council of Texas",ERCO
18642,"Tennessee Valley Authority",1000,Alabama,5436705,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",21000,Kentucky,3158872,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",28000,Mississippi,4515094,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",37000,North Carolina,3688,57,18642,"Tennessee Valley Authority",TVA
18642,"Tennessee Valley Authority",47000,Tennessee,6803554,57,18642,"Tennessee Valley Authority",TVA
18643,"Tennessee Valley Electric Coop",47000,Tennessee,370341,57,18642,"Tennessee Valley Authority",TVA
18820,"City of Thief River Falls",27000,Minnesota,133144,28,56669,"Midcontinent Independent System Operator",MISO
18847,"City of Thomaston - (GA)",13000,Georgia,123204,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18848,"City of Thomasville - (GA)",13000,Georgia,480030,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18895,"Thumb Electric Coop of Mich",26000,Michigan,164684,28,56669,"Midcontinent Independent System Operator",MISO
18917,"Tillamook Peoples Utility Dist",41000,Oregon,484380,6,1738,"Bonneville Power Administration - Transmission",BPAT
18940,"Tipmont Rural Elec Member Corp",18000,Indiana,514396,28,56669,"Midcontinent Independent System Operator",MISO
18941,"City of Tipp City - (OH)",39000,Ohio,162748,39,14725,"PJM Interconnection, LLC",PJM
18942,"Tipton Municipal Electric Util",18000,Indiana,138123,28,56669,"Midcontinent Independent System Operator",MISO
18943,"Tippah Electric Power Assn",28000,Mississippi,317267,57,18642,"Tennessee Valley Authority",TVA
18947,"City of Tipton - (IA)",19000,Iowa,31417,28,56669,"Midcontinent Independent System Operator",MISO
18951,"Tishomingo County E P A",28000,Mississippi,266131,57,18642,"Tennessee Valley Authority",TVA
18955,"Tri-County Electric Coop, Inc",17000,Illinois,362111,28,56669,"Midcontinent Independent System Operator",MISO
18956,"Tri-County Elec Member Corp",13000,Georgia,352733,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
18957,"Tri-County Elec Member Corp",37000,North Carolina,529303,10,3046,"Duke Energy Progress East",CPLE
18961,"Twin County Electric Pwr Assn",28000,Mississippi,193591,28,56669,"Midcontinent Independent System Operator",MISO
18962,"Twin Valley Electric Coop Inc",20000,Kansas,33089,51,59504,"Southwest Power Pool",SWPP
18976,"Trinity Valley Elec Coop Inc",48000,Texas,1170782,14,5723,"Electric Reliability Council of Texas",ERCO
18995,"Tenaska Power Services Co",10000,Delaware,33483,39,14725,"PJM Interconnection, LLC",PJM
18995,"Tenaska Power Services Co",30000,Montana,402211,33,12825,"NorthWestern Energy - Montana",NWMT
18995,"Tenaska Power Services Co",32000,Nevada,970288,31,13407,"Nevada Power Company",NEVP
18995,"Tenaska Power Services Co",48000,Texas,1019359,14,5723,"Electric Reliability Council of Texas",ERCO
18997,"The Toledo Edison Co",39000,Ohio,1140905,39,14725,"PJM Interconnection, LLC",PJM
18997,"The Toledo Edison Co",39000,Ohio,9239443,39,14725,"PJM Interconnection, LLC",PJM
19007,"Tombigbee Electric Power Assn",28000,Mississippi,1074141,57,18642,"Tennessee Valley Authority",TVA
19022,"Tongue River Electric Coop Inc",30000,Montana,100099,33,12825,"NorthWestern Energy - Montana",NWMT
19027,"Tombigbee Electric Coop, Inc",1000,Alabama,108106,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19032,"City of Torrington - (WY)",56000,Wyoming,91669,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19060,"Traverse Electric Coop, Inc",27000,Minnesota,56994,51,59504,"Southwest Power Pool",SWPP
19060,"Traverse Electric Coop, Inc",38000,North Dakota,603,51,59504,"Southwest Power Pool",SWPP
19060,"Traverse Electric Coop, Inc",46000,South Dakota,40602,51,59504,"Southwest Power Pool",SWPP
19107,"ENGIE Resources LLC",9000,Connecticut,1050576,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",11000,District of Columbia,101122,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",10000,Delaware,144778,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",17000,Illinois,3224490,28,56669,"Midcontinent Independent System Operator",MISO
19107,"ENGIE Resources LLC",25000,Massachusetts,2036206,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",24000,Maryland,945742,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",23000,Maine,510180,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",33000,New Hampshire,80403,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",34000,New Jersey,2067302,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",36000,New York,5094059,34,13501,"New York Independent System Operator",NYIS
19107,"ENGIE Resources LLC",39000,Ohio,6387534,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",42000,Pennsylvania,5078176,39,14725,"PJM Interconnection, LLC",PJM
19107,"ENGIE Resources LLC",44000,Rhode Island,27924,24,13434,"ISO New England Inc.",ISNE
19107,"ENGIE Resources LLC",48000,Texas,10782709,14,5723,"Electric Reliability Council of Texas",ERCO
19108,"Tideland Electric Member Corp",37000,North Carolina,344023,39,14725,"PJM Interconnection, LLC",PJM
19119,"TransCanada Power Marketing, Ltd.",9000,Connecticut,828714,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",25000,Massachusetts,1867073,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",23000,Maine,171822,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",33000,New Hampshire,441521,24,13434,"ISO New England Inc.",ISNE
19119,"TransCanada Power Marketing, Ltd.",36000,New York,497693,34,13501,"New York Independent System Operator",NYIS
19119,"TransCanada Power Marketing, Ltd.",44000,Rhode Island,321281,24,13434,"ISO New England Inc.",ISNE
19125,"City of Traverse City - (MI)",26000,Michigan,318111,28,56669,"Midcontinent Independent System Operator",MISO
19126,"TriEagle Energy, L.P.",34000,New Jersey,1115758,39,14725,"PJM Interconnection, LLC",PJM
19126,"TriEagle Energy, L.P.",42000,Pennsylvania,970354,39,14725,"PJM Interconnection, LLC",PJM
19126,"TriEagle Energy, L.P.",48000,Texas,1351522,14,5723,"Electric Reliability Council of Texas",ERCO
19149,"City of Trenton - (TN)",47000,Tennessee,66844,57,18642,"Tennessee Valley Authority",TVA
19150,"Trenton Municipal Utilities - (MO)",29000,Missouri,78761,51,59504,"Southwest Power Pool",SWPP
19154,"Tri-State Electric Member Corp",13000,Georgia,210943,57,18642,"Tennessee Valley Authority",TVA
19154,"Tri-State Electric Member Corp",37000,North Carolina,12738,57,18642,"Tennessee Valley Authority",TVA
19154,"Tri-State Electric Member Corp",47000,Tennessee,45591,57,18642,"Tennessee Valley Authority",TVA
19156,"Powder River Energy Corporation",30000,Montana,93314,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19156,"Powder River Energy Corporation",56000,Wyoming,2181539,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19157,"MiEnergy Cooperative",19000,Iowa,201655,28,56669,"Midcontinent Independent System Operator",MISO
19157,"MiEnergy Cooperative",27000,Minnesota,320357,28,56669,"Midcontinent Independent System Operator",MISO
19158,"Tri-County Electric Coop Assn",29000,Missouri,82453,1,924,"Associated Electric Cooperative, Inc.",AECI
19159,"Tri-County Electric Coop, Inc",48000,Texas,2719138,14,5723,"Electric Reliability Council of Texas",ERCO
19160,"Tri-County Electric Coop, Inc",8000,Colorado,143,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",20000,Kansas,20464,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",35000,New Mexico,22,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",40000,Oklahoma,841732,51,59504,"Southwest Power Pool",SWPP
19160,"Tri-County Electric Coop, Inc",48000,Texas,24165,51,59504,"Southwest Power Pool",SWPP
19161,"Tri-County Electric Coop, Inc",12000,Florida,309798,46,21554,"Seminole Electric Cooperative",SEC
19162,"Tri-County Elec Member Corp",21000,Kentucky,688668,57,18642,"Tennessee Valley Authority",TVA
19162,"Tri-County Elec Member Corp",47000,Tennessee,518113,57,18642,"Tennessee Valley Authority",TVA
19189,"Trico Electric Cooperative Inc",4000,Arizona,696117,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
19219,"Diverse Power Incorporated",1000,Alabama,8576,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19219,"Diverse Power Incorporated",13000,Georgia,658377,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19225,"City of Troy - (AL)",1000,Alabama,401914,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19229,"Truckee Donner P U D",6000,California,156562,31,13407,"Nevada Power Company",NEVP
19266,"Tullahoma Board-Public Utils",47000,Tennessee,284300,57,18642,"Tennessee Valley Authority",TVA
19273,"City of Tupelo - (MS)",28000,Mississippi,617758,57,18642,"Tennessee Valley Authority",TVA
19277,"TDX North Slope Generating Co",2000,Alaska,63132,29,-9999,"Missing",NA
19281,"Turlock Irrigation District",6000,California,2047898,55,19281,"Turlock Irrigation District",TIDC
19293,"Southeastern Electric Coop Inc - (SD)",46000,South Dakota,660081,51,59504,"Southwest Power Pool",SWPP
19307,"City of Tuscumbia",1000,Alabama,93991,57,18642,"Tennessee Valley Authority",TVA
19308,"City of Tuskegee",1000,Alabama,154892,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19324,"Two Rivers Water & Light",55000,Wisconsin,79225,28,56669,"Midcontinent Independent System Operator",MISO
19325,"Umatilla Electric Coop Assn",41000,Oregon,2130767,6,1738,"Bonneville Power Administration - Transmission",BPAT
19327,"TXU Energy Retail Co, LLC",48000,Texas,37847022,14,5723,"Electric Reliability Council of Texas",ERCO
19390,"UGI Utilities, Inc",42000,Pennsylvania,710504,39,14725,"PJM Interconnection, LLC",PJM
19390,"UGI Utilities, Inc",42000,Pennsylvania,245847,39,14725,"PJM Interconnection, LLC",PJM
19396,"Tri-County Electric Coop",26000,Michigan,339455,28,56669,"Midcontinent Independent System Operator",MISO
19397,"City of Ukiah - (CA)",6000,California,111874,9,2775,"California Independent System Operator",CISO
19430,"City of Union City",47000,Tennessee,283043,57,18642,"Tennessee Valley Authority",TVA
19431,"City of Union - (SC)",45000,South Carolina,129549,12,5416,"Duke Energy Carolinas",DUK
19435,"Union Electric Membership Corp - (NC)",37000,North Carolina,1278005,12,5416,"Duke Energy Carolinas",DUK
19436,"Union Electric Co - (MO)",29000,Missouri,31597238,28,56669,"Midcontinent Independent System Operator",MISO
19437,"Western Iowa Power Coop",19000,Iowa,97517,51,59504,"Southwest Power Pool",SWPP
19445,"Southern Indiana R E C, Inc",18000,Indiana,456870,28,56669,"Midcontinent Independent System Operator",MISO
19446,"Duke Energy Kentucky, Inc.",21000,Kentucky,3957490,39,14725,"PJM Interconnection, LLC",PJM
19454,"City of Unalaska - (AK)",2000,Alaska,56862,29,-9999,"Missing",NA
19490,"United Electric Coop Service Inc - (TX)",48000,Texas,2075632,14,5723,"Electric Reliability Council of Texas",ERCO
19493,"Union County Electric Coop Inc",46000,South Dakota,31931,51,59504,"Southwest Power Pool",SWPP
19497,"United Illuminating Co",9000,Connecticut,1735379,24,13434,"ISO New England Inc.",ISNE
19497,"United Illuminating Co",9000,Connecticut,3382981,24,13434,"ISO New England Inc.",ISNE
19499,"United Power, Inc",8000,Colorado,2182274,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19501,"Union Rural Electric Coop, Inc",39000,Ohio,519678,39,14725,"PJM Interconnection, LLC",PJM
19502,"United Electric Co-op, Inc - (ID)",16000,Idaho,288917,6,1738,"Bonneville Power Administration - Transmission",BPAT
19545,"Black Hills Power, Inc. d/b/a",30000,Montana,114568,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19545,"Black Hills Power, Inc. d/b/a",46000,South Dakota,1479840,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19545,"Black Hills Power, Inc. d/b/a",56000,Wyoming,165357,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
19547,"Hawaiian Electric Co Inc",15000,Hawaii,6548697,20,19547,"Hawaiian Electric Company, Inc.",HECO
19558,"Homer Electric Assn Inc",2000,Alaska,479189,29,-9999,"Missing",NA
19574,"Upper Cumberland E M C",47000,Tennessee,978047,57,18642,"Tennessee Valley Authority",TVA
19578,"Upper Peninsula Power Company",26000,Michigan,730716,28,56669,"Midcontinent Independent System Operator",MISO
19578,"Upper Peninsula Power Company",26000,Michigan,21518,28,56669,"Midcontinent Independent System Operator",MISO
19579,"Upshur Rural Elec Coop Corp",48000,Texas,816700,51,59504,"Southwest Power Pool",SWPP
19581,"Upson Elec Member Corp",13000,Georgia,127448,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
19603,"USBIA-Mission Valley Power",30000,Montana,388011,33,12825,"NorthWestern Energy - Montana",NWMT
19604,"USBIA-San Carlos Project",4000,Arizona,315829,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
19667,"Utilities Dist-Western IN REMC",18000,Indiana,298500,28,56669,"Midcontinent Independent System Operator",MISO
19677,"City of Valentine - (NE)",31000,Nebraska,46771,51,59504,"Southwest Power Pool",SWPP
19687,"City of Valley City",38000,North Dakota,105693,51,59504,"Southwest Power Pool",SWPP
19728,"UNS Electric, Inc",4000,Arizona,1659423,54,24211,"Tucson Electric Power Company",TEPC
19784,"Vera Irrigation District #15",53000,Washington,230996,6,1738,"Bonneville Power Administration - Transmission",BPAT
19785,"Verdigris Valley Elec Coop Inc",40000,Oklahoma,617314,1,924,"Associated Electric Cooperative, Inc.",AECI
19788,"City of Vermillion - (SD)",46000,South Dakota,65189,51,59504,"Southwest Power Pool",SWPP
19790,"Verendrye Electric Coop Inc",38000,North Dakota,583110,28,56669,"Midcontinent Independent System Operator",MISO
19791,"Vermont Electric Cooperative, Inc.",50000,Vermont,443818,24,13434,"ISO New England Inc.",ISNE
19798,"City of Vernon",6000,California,1078536,9,2775,"California Independent System Operator",CISO
19804,"City of Vero Beach - (FL)",12000,Florida,728176,15,14610,"Florida Municipal Power Pool",FMPP
19806,"Victoria Electric Coop, Inc",48000,Texas,446530,14,5723,"Electric Reliability Council of Texas",ERCO
19813,"Vernon Electric Coop",55000,Wisconsin,146492,28,56669,"Midcontinent Independent System Operator",MISO
19820,"Victory Electric Coop Assn Inc",20000,Kansas,690158,51,59504,"Southwest Power Pool",SWPP
19840,"Valley Electric Assn, Inc",6000,California,9601,31,13407,"Nevada Power Company",NEVP
19840,"Valley Electric Assn, Inc",32000,Nevada,527499,31,13407,"Nevada Power Company",NEVP
19856,"City of Vineland - (NJ)",34000,New Jersey,640799,39,14725,"PJM Interconnection, LLC",PJM
19865,"City of Vinton - (IA)",19000,Iowa,38112,28,56669,"Midcontinent Independent System Operator",MISO
19869,"Vinton Public Power Authority",22000,Louisiana,2542577,28,56669,"Midcontinent Independent System Operator",MISO
19876,"Virginia Electric & Power Co",37000,North Carolina,4167442,39,14725,"PJM Interconnection, LLC",PJM
19876,"Virginia Electric & Power Co",51000,Virginia,76497814,39,14725,"PJM Interconnection, LLC",PJM
19876,"Virginia Electric & Power Co",51000,Virginia,130750,39,14725,"PJM Interconnection, LLC",PJM
19882,"Virginia Tech Electric Service",51000,Virginia,340892,39,14725,"PJM Interconnection, LLC",PJM
19883,"City of Virginia - (MN)",27000,Minnesota,108267,28,56669,"Midcontinent Independent System Operator",MISO
19896,"City of Volga - (SD)",46000,South Dakota,54091,51,59504,"Southwest Power Pool",SWPP
19898,"Volunteer Electric Coop",47000,Tennessee,2161030,57,18642,"Tennessee Valley Authority",TVA
19947,"City of Wadena - (MN)",27000,Minnesota,67067,28,56669,"Midcontinent Independent System Operator",MISO
19951,"City of Wadsworth - (OH)",39000,Ohio,278922,39,14725,"PJM Interconnection, LLC",PJM
19968,"City of Wahoo - (NE)",31000,Nebraska,67245,51,59504,"Southwest Power Pool",SWPP
19974,"Town of Wake Forest - (NC)",37000,North Carolina,152840,10,3046,"Duke Energy Progress East",CPLE
19979,"Town of Wakefield - (MA)",25000,Massachusetts,182764,24,13434,"ISO New England Inc.",ISNE
19980,"City of Wakefield - (NE)",31000,Nebraska,48796,51,59504,"Southwest Power Pool",SWPP
19981,"Wake Electric Membership Corp",37000,North Carolina,752262,10,3046,"Duke Energy Progress East",CPLE
20038,"Town of Wallingford - (CT)",9000,Connecticut,581702,24,13434,"ISO New England Inc.",ISNE
20065,"Walton Electric Member Corp",13000,Georgia,2442111,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
20069,"City of Wamego - (KS)",20000,Kansas,45089,51,59504,"Southwest Power Pool",SWPP
20077,"City of Wapakoneta - (OH)",39000,Ohio,183089,39,14725,"PJM Interconnection, LLC",PJM
20130,"Warren Rural Elec Coop Corp",21000,Kentucky,1977410,57,18642,"Tennessee Valley Authority",TVA
20134,"City of Warroad",27000,Minnesota,56313,28,56669,"Midcontinent Independent System Operator",MISO
20135,"City of Washington - (UT)",49000,Utah,121662,36,14379,"PacifiCorp - East",PACE
20136,"City of Waseca - (MN)",27000,Minnesota,57744,28,56669,"Midcontinent Independent System Operator",MISO
20138,"Wasco Electric Coop, Inc",41000,Oregon,111310,6,1738,"Bonneville Power Administration - Transmission",BPAT
20139,"City of Washington - (IN)",18000,Indiana,174272,39,14725,"PJM Interconnection, LLC",PJM
20140,"City of Washington - (GA)",13000,Georgia,91230,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
20142,"City of Washington - (NC)",37000,North Carolina,271551,10,3046,"Duke Energy Progress East",CPLE
20146,"Washington Elec Member Corp",13000,Georgia,361368,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
20150,"Washington Electric Coop - (OH)",39000,Ohio,109885,39,14725,"PJM Interconnection, LLC",PJM
20151,"Washington Electric Coop - (VT)",50000,Vermont,68821,24,13434,"ISO New England Inc.",ISNE
20163,"Wagoner Public Works Authority",40000,Oklahoma,71417,51,59504,"Southwest Power Pool",SWPP
20169,"Avista Corp",16000,Idaho,3092420,3,20169,"Avista Corporation",AVA
20169,"Avista Corp",30000,Montana,956,3,20169,"Avista Corporation",AVA
20169,"Avista Corp",53000,Washington,5817350,3,20169,"Avista Corporation",AVA
20176,"City of Water Valley - (MS)",28000,Mississippi,66356,57,18642,"Tennessee Valley Authority",TVA
20182,"Waterloo Light & Water Comm",55000,Wisconsin,34502,28,56669,"Midcontinent Independent System Operator",MISO
20187,"Watertown Municipal Utilities",46000,South Dakota,365673,51,59504,"Southwest Power Pool",SWPP
20211,"Village of Waunakee - (WI)",55000,Wisconsin,118531,28,56669,"Midcontinent Independent System Operator",MISO
20213,"Waupun Utilities",55000,Wisconsin,104168,28,56669,"Midcontinent Independent System Operator",MISO
20214,"Waverly Municipal Elec Utility",19000,Iowa,138043,28,56669,"Midcontinent Independent System Operator",MISO
20216,"Whitewater Valley Rural EMC",18000,Indiana,216343,28,56669,"Midcontinent Independent System Operator",MISO
20219,"City of Wayne",31000,Nebraska,64123,51,59504,"Southwest Power Pool",SWPP
20222,"Wayne-White Counties Elec Coop",17000,Illinois,379568,28,56669,"Midcontinent Independent System Operator",MISO
20228,"Weakley County Mun Elec Sys",47000,Tennessee,435893,57,18642,"Tennessee Valley Authority",TVA
20230,"Weatherford Mun Utility System",48000,Texas,397053,14,5723,"Electric Reliability Council of Texas",ERCO
20259,"City of Webster City - (IA)",19000,Iowa,96311,28,56669,"Midcontinent Independent System Operator",MISO
20310,"Town of Wellesley - (MA)",25000,Massachusetts,234202,24,13434,"ISO New England Inc.",ISNE
20315,"City of Wellington - (KS)",20000,Kansas,99848,51,59504,"Southwest Power Pool",SWPP
20318,"Webster Electric Coop",29000,Missouri,342116,1,924,"Associated Electric Cooperative, Inc.",AECI
20332,"Wells Rural Electric Co",32000,Nevada,764677,31,13407,"Nevada Power Company",NEVP
20332,"Wells Rural Electric Co",49000,Utah,32443,31,13407,"Nevada Power Company",NEVP
20334,"Wellsborough Electric Co",42000,Pennsylvania,104929,39,14725,"PJM Interconnection, LLC",PJM
20334,"Wellsborough Electric Co",42000,Pennsylvania,21710,39,14725,"PJM Interconnection, LLC",PJM
20363,"West Central Electric Coop Inc - (MO)",29000,Missouri,241760,1,924,"Associated Electric Cooperative, Inc.",AECI
20368,"West Central Electric Coop Inc - (SD)",46000,South Dakota,125524,51,59504,"Southwest Power Pool",SWPP
20371,"West Florida El Coop Assn, Inc",12000,Florida,482902,61,189,"PowerSouth Energy Cooperative",AEC
20377,"West Kentucky Rural E C C",21000,Kentucky,646519,57,18642,"Tennessee Valley Authority",TVA
20380,"City of West Liberty - (IA)",19000,Iowa,50596,28,56669,"Midcontinent Independent System Operator",MISO
20382,"City of West Memphis - (AR)",5000,Arkansas,360977,1,924,"Associated Electric Cooperative, Inc.",AECI
20387,"West Penn Power Co",42000,Pennsylvania,6716952,39,14725,"PJM Interconnection, LLC",PJM
20387,"West Penn Power Co",42000,Pennsylvania,12868877,39,14725,"PJM Interconnection, LLC",PJM
20392,"City of West Plains - (MO)",29000,Missouri,170052,51,59504,"Southwest Power Pool",SWPP
20394,"City of West Point - (MS)",28000,Mississippi,78537,57,18642,"Tennessee Valley Authority",TVA
20397,"City of West Point - (NE)",31000,Nebraska,49825,51,59504,"Southwest Power Pool",SWPP
20401,"West River Electric Assn Inc",46000,South Dakota,287736,51,59504,"Southwest Power Pool",SWPP
